YOM,Engine (cc),Gear,Millage(KM),Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price,Year_Listed,Month_Listed,Car_Age,Mileage_per_year,Fuel Type_Diesel,Fuel Type_Electric,Fuel Type_Hybrid,Fuel Type_Petrol,Brand_Freq,Model_Freq,Brand_AvgPrice,Model_AvgPrice,BrandModel_AvgPrice,BrandModelYear_AvgPrice,Luxury_Brand
2007,1600.0,1,198000.0,0,0,1,1,1,1,6100000.0,2025,2,18,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6607222.222222222,0
2010,1500.0,0,165000.0,0,0,1,1,1,1,6590000.000000001,2025,2,15,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,7213333.333333333,0
2007,1590.0,1,198000.0,0,0,1,1,1,1,6475000.0,2025,2,18,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6607222.222222222,0
2008,1590.0,1,187000.0,0,0,1,1,1,1,6850000.0,2025,2,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2012,2000.0,0,143000.0,0,0,1,1,1,1,7525000.0,2025,2,13,11000.0,1.0,0.0,0.0,0.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,7525000.0,0
2007,1600.0,1,198000.0,0,0,1,1,1,1,6875000.0,2025,2,18,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6607222.222222222,0
2008,1590.0,1,187000.0,0,0,1,1,1,1,7090000.000000001,2025,2,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2008,1600.0,1,187000.0,0,0,1,1,1,1,6875000.0,2025,2,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2008,1590.0,1,187000.0,0,0,1,1,1,1,6477380.9523809515,2025,2,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2008,1500.0,1,187000.0,0,0,1,1,1,1,6425000.0,2025,1,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2008,1500.0,1,187000.0,0,0,1,1,1,1,6395000.0,2025,1,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2008,1598.0,1,187000.0,0,0,1,1,1,1,6200000.0,2025,1,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2007,1600.0,1,198000.0,0,0,1,1,1,1,7250000.0,2025,1,18,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6607222.222222222,0
2011,1600.0,1,154000.0,0,0,1,1,1,1,7525000.0,2025,1,14,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,7525000.0,0
2008,1600.0,1,187000.0,0,0,1,1,1,1,6477380.9523809515,2025,1,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2012,2000.0,0,143000.0,0,0,1,1,1,1,7525000.0,2025,1,13,11000.0,1.0,0.0,0.0,0.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,7525000.0,0
2008,2000.0,0,187000.0,0,0,1,1,1,1,6000000.0,2025,1,17,11000.0,1.0,0.0,0.0,0.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2008,2000.0,0,187000.0,0,0,1,1,1,1,6200000.0,2025,1,17,11000.0,1.0,0.0,0.0,0.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2008,1600.0,1,187000.0,0,0,1,1,1,1,6625000.0,2025,1,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2008,1600.0,1,187000.0,0,0,1,1,1,1,6900000.0,2025,1,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2008,2000.0,0,187000.0,1,0,1,1,1,1,5800000.0,2025,1,17,11000.0,1.0,0.0,0.0,0.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2008,1600.0,1,187000.0,0,0,1,1,1,1,6700000.0,2025,1,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2007,2000.0,0,198000.0,0,0,1,1,0,1,6650000.0,2025,1,18,11000.0,1.0,0.0,0.0,0.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6607222.222222222,0
2008,1600.0,1,187000.0,0,0,1,1,1,1,6477380.9523809515,2025,1,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2010,1500.0,1,165000.0,0,0,1,1,1,1,7525000.0,2025,1,15,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,7213333.333333333,0
2007,1600.0,1,198000.0,0,0,1,1,1,1,6390000.0,2024,12,18,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6607222.222222222,0
2008,1600.0,1,187000.0,0,0,1,1,1,1,6800000.0,2024,12,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2008,1589.0,1,187000.0,0,0,1,1,1,1,6477380.9523809515,2024,12,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2008,1600.0,1,187000.0,0,0,1,1,1,1,6200000.0,2024,12,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2008,1500.0,0,187000.0,0,0,1,1,1,1,5725000.0,2024,12,17,11000.0,1.0,0.0,0.0,0.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2008,1600.0,1,187000.0,0,0,1,1,1,1,5900000.0,2024,12,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2007,1600.0,1,198000.0,0,0,1,1,1,1,6400000.0,2024,12,18,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6607222.222222222,0
2008,1600.0,1,187000.0,0,0,1,1,1,1,6850000.0,2024,12,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2008,1900.0,1,187000.0,0,0,1,1,1,1,6684999.999999999,2024,12,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2008,1600.0,1,187000.0,0,0,1,1,1,1,6550000.0,2024,12,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2008,1600.0,1,187000.0,1,0,1,1,1,1,6830000.0,2024,12,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2007,1600.0,1,198000.0,0,0,1,1,1,1,6475000.0,2024,12,18,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6607222.222222222,0
2008,1600.0,1,187000.0,0,0,1,1,1,1,6650000.0,2024,12,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2008,1600.0,1,187000.0,0,0,1,1,1,1,6477380.9523809515,2024,12,17,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6486034.7985347975,0
2007,1500.0,1,198000.0,0,0,1,1,1,1,6850000.0,2024,12,18,11000.0,0.0,0.0,0.0,1.0,2928,41,6180833.164428888,6641875.725900116,6641875.725900116,6607222.222222222,0
2010,1600.0,1,165000.0,0,0,1,1,1,1,8790000.0,2025,2,15,11000.0,0.0,0.0,0.0,1.0,2928,3,6180833.164428888,8126666.666666667,8126666.666666667,8790000.0,0
2008,1600.0,1,187000.0,0,0,1,1,1,1,6800000.0,2025,2,17,11000.0,0.0,0.0,0.0,1.0,2928,3,6180833.164428888,8126666.666666667,8126666.666666667,6800000.0,0
2010,1600.0,0,165000.0,0,0,1,1,1,1,8790000.0,2025,1,15,11000.0,0.0,0.0,0.0,1.0,2928,3,6180833.164428888,8126666.666666667,8126666.666666667,8790000.0,0
2008,1600.0,1,187000.0,0,0,1,1,1,1,6875000.0,2025,2,17,11000.0,0.0,0.0,0.0,1.0,2928,1,6180833.164428888,6875000.0,6875000.0,6875000.0,0
1990,1450.0,0,385000.0,0,0,1,1,0,0,2432500.0000000005,2025,2,35,11000.0,1.0,0.0,0.0,0.0,2928,13,6180833.164428888,1679038.4615384615,1679038.4615384615,1956250.0000000002,0
1990,1450.0,0,385000.0,0,0,1,1,0,0,2432500.0000000005,2025,2,35,11000.0,0.0,0.0,0.0,1.0,2928,13,6180833.164428888,1679038.4615384615,1679038.4615384615,1956250.0000000002,0
1993,1500.0,0,352000.0,0,0,1,1,0,0,1250000.0,2025,2,32,11000.0,1.0,0.0,0.0,0.0,2928,13,6180833.164428888,1679038.4615384615,1679038.4615384615,1250000.0,0
1988,1500.0,0,407000.0,0,0,1,0,0,0,1750000.0,2025,2,37,11000.0,1.0,0.0,0.0,0.0,2928,13,6180833.164428888,1679038.4615384615,1679038.4615384615,1616666.6666666667,0
1988,1500.0,0,407000.0,0,0,1,1,0,0,1550000.0,2025,2,37,11000.0,1.0,0.0,0.0,0.0,2928,13,6180833.164428888,1679038.4615384615,1679038.4615384615,1616666.6666666667,0
1995,1400.0,0,330000.0,0,0,1,1,1,1,2432500.0000000005,2025,1,30,11000.0,0.0,0.0,0.0,1.0,2928,13,6180833.164428888,1679038.4615384615,1679038.4615384615,2432500.0000000005,0
1988,1500.0,0,407000.0,0,0,1,1,0,0,1550000.0,2025,1,37,11000.0,1.0,0.0,0.0,0.0,2928,13,6180833.164428888,1679038.4615384615,1679038.4615384615,1616666.6666666667,0
1990,1300.0,0,385000.0,0,0,1,1,1,1,1585000.0,2025,1,35,11000.0,0.0,0.0,0.0,1.0,2928,13,6180833.164428888,1679038.4615384615,1679038.4615384615,1956250.0000000002,0
1990,1450.0,0,385000.0,0,0,1,1,0,0,1375000.0,2025,1,35,11000.0,1.0,0.0,0.0,0.0,2928,13,6180833.164428888,1679038.4615384615,1679038.4615384615,1956250.0000000002,0
1996,1500.0,0,319000.0,0,0,1,1,0,0,1750000.0,2025,1,29,11000.0,1.0,0.0,0.0,0.0,2928,13,6180833.164428888,1679038.4615384615,1679038.4615384615,1750000.0,0
1993,1500.0,0,352000.0,0,0,1,0,0,0,1250000.0,2024,12,32,11000.0,0.0,0.0,0.0,1.0,2928,13,6180833.164428888,1679038.4615384615,1679038.4615384615,1250000.0,0
1987,1300.0,0,418000.0,0,0,0,1,0,0,1175000.0,2024,12,38,11000.0,0.0,0.0,0.0,1.0,2928,13,6180833.164428888,1679038.4615384615,1679038.4615384615,1235000.0,0
1987,1450.0,0,418000.0,0,0,1,1,0,0,1295000.0,2024,12,38,11000.0,0.0,0.0,0.0,1.0,2928,13,6180833.164428888,1679038.4615384615,1679038.4615384615,1235000.0,0
1988,1500.0,0,407000.0,0,0,1,1,0,0,1400000.0,2025,2,37,11000.0,1.0,0.0,0.0,0.0,2928,1,6180833.164428888,1400000.0,1400000.0,1400000.0,0
1997,1300.0,1,308000.0,0,0,1,1,1,1,3250000.0,2025,1,28,11000.0,0.0,0.0,0.0,1.0,2928,1,6180833.164428888,3250000.0,3250000.0,3250000.0,0
1989,1500.0,0,396000.0,0,0,1,1,0,0,1425000.0,2025,2,36,11000.0,0.0,0.0,0.0,1.0,2928,1,6180833.164428888,1425000.0,1425000.0,1425000.0,0
1993,1300.0,0,352000.0,0,0,1,1,0,0,2050000.0,2024,12,32,11000.0,0.0,0.0,0.0,1.0,2928,1,6180833.164428888,2050000.0,2050000.0,2050000.0,0
1996,1300.0,1,319000.0,0,0,1,1,1,1,2625000.0,2025,2,29,11000.0,0.0,0.0,0.0,1.0,2928,3,6180833.164428888,2375000.0,2375000.0,2625000.0,0
1992,1300.0,0,363000.0,0,0,1,1,0,0,2075000.0,2025,1,33,11000.0,0.0,0.0,0.0,1.0,2928,3,6180833.164428888,2375000.0,2375000.0,2250000.0,0
1992,1300.0,1,363000.0,0,0,1,1,0,0,2425000.0,2025,1,33,11000.0,0.0,0.0,0.0,1.0,2928,3,6180833.164428888,2375000.0,2375000.0,2250000.0,0
1993,1330.0,0,352000.0,0,0,1,1,0,0,2400000.0,2025,2,32,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,2337500.0,0
1992,1970.0,0,363000.0,0,0,1,1,1,1,2400000.0,2025,2,33,11000.0,1.0,0.0,0.0,0.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,2318750.0,0
1992,1970.0,0,363000.0,0,0,1,1,0,0,1975000.0,2025,2,33,11000.0,1.0,0.0,0.0,0.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,2318750.0,0
1992,1500.0,0,363000.0,0,0,1,1,1,1,2580000.0,2025,2,33,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,2318750.0,0
1991,1500.0,0,374000.0,0,0,1,1,1,1,2375000.0,2025,2,34,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,2282000.0,0
1995,1500.0,0,330000.0,0,0,1,1,1,1,1700000.0,2025,2,30,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,1837500.0,0
1991,1500.0,0,374000.0,0,0,1,1,1,0,2195000.0,2025,1,34,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,2282000.0,0
1993,1300.0,0,352000.0,0,0,1,1,1,1,1950000.0,2025,1,32,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,2337500.0,0
1991,1500.0,0,374000.0,0,0,1,1,1,1,2425000.0,2025,1,34,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,2282000.0,0
1992,1300.0,0,363000.0,0,0,1,1,1,0,2275000.0,2025,1,33,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,2318750.0,0
1992,1500.0,0,363000.0,0,0,1,1,1,1,2700000.0,2025,1,33,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,2318750.0,0
1992,1300.0,0,363000.0,0,0,1,1,1,0,1900000.0,2025,1,33,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,2318750.0,0
1992,1300.0,0,363000.0,0,0,1,1,0,0,2070000.0,2025,1,33,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,2318750.0,0
1993,1500.0,0,352000.0,1,0,1,1,1,1,2450000.0,2025,1,32,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,2337500.0,0
1993,2000.0,0,352000.0,0,0,1,1,1,1,2450000.0,2025,1,32,11000.0,1.0,0.0,0.0,0.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,2337500.0,0
1991,1500.0,1,374000.0,0,0,1,1,0,0,2250000.0,2025,1,34,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,2282000.0,0
1996,1490.0,0,319000.0,0,0,1,1,1,1,2600000.0,2025,1,29,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,2600000.0,0
1992,1500.0,0,363000.0,0,0,1,1,1,1,2650000.0,2024,12,33,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,2318750.0,0
1995,1500.0,0,330000.0,0,0,1,1,0,1,1975000.0,2024,12,30,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,1837500.0,0
1993,1500.0,0,352000.0,0,0,1,1,1,1,2400000.0,2024,12,32,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,2337500.0,0
1991,1500.0,0,374000.0,0,0,1,1,0,0,2165000.0,2024,12,34,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,2282000.0,0
1993,1500.0,0,352000.0,0,0,1,1,1,1,2375000.0,2024,12,32,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,2284545.4545454546,2284545.4545454546,2337500.0,0
2001,1500.0,1,264000.0,0,0,1,1,1,1,3400000.0,2024,12,24,11000.0,0.0,0.0,0.0,1.0,2928,1,6180833.164428888,3400000.0,3400000.0,3400000.0,0
1991,1500.0,0,374000.0,0,0,1,1,1,1,2375000.0,2025,1,34,11000.0,0.0,0.0,0.0,1.0,2928,1,6180833.164428888,2375000.0,2375000.0,2375000.0,0
1992,1500.0,0,363000.0,0,0,1,1,1,1,1234567.92,2025,1,33,11000.0,0.0,0.0,0.0,1.0,2928,1,6180833.164428888,1234567.92,1234567.92,1234567.92,0
1997,1500.0,1,308000.0,0,0,1,1,1,1,3925000.0,2025,2,28,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,3742500.0,0
1999,1500.0,1,286000.0,0,0,1,1,1,1,4700000.0,2025,2,26,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,4328750.0,0
1995,1500.0,1,330000.0,0,0,1,1,1,1,4390000.0,2025,2,30,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,3695000.0,0
1996,1500.0,1,319000.0,0,0,1,1,1,1,3275000.0,2025,2,29,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,3037500.0,0
1997,1500.0,1,308000.0,0,0,1,1,1,1,3175000.0,2025,2,28,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,3742500.0,0
1996,1500.0,0,319000.0,0,0,1,1,1,1,2800000.0,2025,2,29,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,3037500.0,0
1999,1500.0,1,286000.0,0,0,1,1,1,1,4328750.0,2025,2,26,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,4328750.0,0
1998,1500.0,1,297000.0,0,0,1,1,1,1,4700000.0,2025,2,27,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,4700000.0,0
1995,1490.0,1,330000.0,0,0,1,1,1,1,3695000.0000000005,2025,2,30,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,3695000.0,0
2003,1587.0,0,242000.0,0,0,1,1,1,1,3750000.0,2025,2,22,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,3750000.0,0
1999,1330.0,1,286000.0,0,0,1,1,1,1,4125000.0,2025,2,26,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,4328750.0,0
2000,1500.0,0,275000.0,1,0,1,1,1,1,4450000.0,2025,2,25,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,4450000.0,0
2008,1500.0,1,187000.0,0,0,1,1,1,1,4395000.0,2025,2,17,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,4395000.0,0
1999,1490.0,0,286000.0,1,0,1,1,1,1,4490000.0,2025,2,26,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,4328750.0,0
2008,1500.0,1,187000.0,0,0,1,1,1,1,4395000.0,2025,1,17,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,4395000.0,0
1997,1500.0,1,308000.0,0,0,1,1,1,1,3742499.9999999995,2025,1,28,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,3742500.0,0
1997,1500.0,1,308000.0,0,0,1,1,1,1,3975000.0,2025,1,28,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,3742500.0,0
1995,1490.0,1,330000.0,0,0,1,1,1,0,3695000.0000000005,2025,1,30,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,3695000.0,0
1998,1500.0,1,297000.0,0,0,1,1,1,1,4700000.0,2025,1,27,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,4700000.0,0
1999,1500.0,1,286000.0,0,0,1,1,1,1,4000000.0,2024,12,26,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,4328750.0,0
1997,1500.0,1,308000.0,0,0,1,1,1,1,3895000.0000000005,2024,12,28,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,3742500.0,0
1995,1500.0,0,330000.0,0,0,1,1,1,1,3000000.0,2024,12,30,11000.0,0.0,0.0,0.0,1.0,2928,22,6180833.164428888,3981875.0,3981875.0,3695000.0,0
1997,1500.0,1,308000.0,0,0,1,1,1,1,3350000.0,2025,2,28,11000.0,0.0,0.0,0.0,1.0,2928,1,6180833.164428888,3350000.0,3350000.0,3350000.0,0
2008,1500.0,1,187000.0,0,0,1,1,1,1,4750000.0,2025,1,17,11000.0,0.0,0.0,0.0,1.0,2928,1,6180833.164428888,4750000.0,4750000.0,4750000.0,0
1999,1500.0,1,286000.0,0,0,1,1,1,1,4750000.0,2025,2,26,11000.0,0.0,0.0,0.0,1.0,2928,1,6180833.164428888,4750000.0,4750000.0,4750000.0,0
2008,1500.0,1,187000.0,1,0,1,1,1,1,3925000.0,2025,1,17,11000.0,0.0,0.0,0.0,1.0,2928,1,6180833.164428888,3925000.0,3925000.0,3925000.0,0
1995,1500.0,1,330000.0,0,0,1,1,1,1,3190000.0,2025,2,30,11000.0,0.0,0.0,0.0,1.0,2928,2,6180833.164428888,3570000.0,3570000.0,3190000.0,0
1997,1500.0,1,308000.0,0,0,1,1,1,1,3950000.0,2025,1,28,11000.0,0.0,0.0,0.0,1.0,2928,2,6180833.164428888,3570000.0,3570000.0,3950000.0,0
1985,1290.0,0,440000.0,0,0,1,0,0,0,1000000.0,2025,2,40,11000.0,0.0,0.0,0.0,1.0,2928,5,6180833.164428888,989000.0,989000.0,1000000.0,0
1986,1300.0,0,429000.0,0,0,1,0,0,0,819999.9999999999,2025,1,39,11000.0,0.0,0.0,0.0,1.0,2928,5,6180833.164428888,989000.0,989000.0,935000.0,0
1984,1300.0,0,451000.0,0,0,1,0,0,0,875000.0,2025,1,41,11000.0,0.0,0.0,0.0,1.0,2928,5,6180833.164428888,989000.0,989000.0,1037500.0,0
1984,1300.0,0,451000.0,0,0,1,0,0,0,1200000.0,2025,1,41,11000.0,0.0,0.0,0.0,1.0,2928,5,6180833.164428888,989000.0,989000.0,1037500.0,0
1986,1300.0,0,429000.0,0,0,1,1,0,0,1050000.0,2025,1,39,11000.0,0.0,0.0,0.0,1.0,2928,5,6180833.164428888,989000.0,989000.0,935000.0,0
1985,1500.0,0,440000.0,0,0,1,0,0,0,780000.0,2025,2,40,11000.0,0.0,0.0,0.0,1.0,2928,3,6180833.164428888,896666.6666666666,896666.6666666666,780000.0,0
1984,1450.0,0,451000.0,0,0,1,1,0,0,890000.0,2025,1,41,11000.0,0.0,0.0,0.0,1.0,2928,3,6180833.164428888,896666.6666666666,896666.6666666666,955000.0,0
1984,1500.0,0,451000.0,0,0,1,0,0,0,1019999.9999999999,2024,12,41,11000.0,0.0,0.0,0.0,1.0,2928,3,6180833.164428888,896666.6666666666,896666.6666666666,955000.0,0
1986,1600.0,0,429000.0,0,0,1,1,0,0,3200000.0,2025,2,39,11000.0,0.0,0.0,0.0,1.0,2928,1,6180833.164428888,3200000.0,3200000.0,3200000.0,0
1989,1500.0,0,396000.0,0,0,1,1,1,1,1470000.0,2025,2,36,11000.0,0.0,0.0,0.0,1.0,2928,3,6180833.164428888,1395000.0,1395000.0,1470000.0,0
1987,1490.0,0,418000.0,0,0,1,1,1,1,1650000.0,2025,1,38,11000.0,0.0,0.0,0.0,1.0,2928,3,6180833.164428888,1395000.0,1395000.0,1650000.0,0
1988,1500.0,0,407000.0,0,0,1,1,0,0,1065000.0,2025,1,37,11000.0,0.0,0.0,0.0,1.0,2928,3,6180833.164428888,1395000.0,1395000.0,1065000.0,0
1991,1500.0,0,374000.0,0,0,1,1,1,1,2300000.0,2025,1,34,11000.0,0.0,0.0,0.0,1.0,2928,1,6180833.164428888,2300000.0,2300000.0,2300000.0,0
1997,2000.0,1,308000.0,0,0,1,1,0,0,2950000.0,2025,1,28,11000.0,1.0,0.0,0.0,0.0,2928,1,6180833.164428888,2950000.0,2950000.0,2950000.0,0
1992,1995.0,0,363000.0,0,0,1,1,0,0,2690000.0,2025,1,33,11000.0,1.0,0.0,0.0,0.0,2928,1,6180833.164428888,2690000.0,2690000.0,2690000.0,0
1996,2000.0,1,319000.0,0,0,1,1,0,0,2350000.0,2025,2,29,11000.0,1.0,0.0,0.0,0.0,2928,1,6180833.164428888,2350000.0,2350000.0,2350000.0,0
1998,1960.0,1,297000.0,0,0,1,1,0,0,2975000.0,2024,12,27,11000.0,1.0,0.0,0.0,0.0,2928,1,6180833.164428888,2975000.0,2975000.0,2975000.0,0
1999,2000.0,0,286000.0,0,0,1,1,1,1,3500000.0,2025,2,26,11000.0,1.0,0.0,0.0,0.0,2928,5,6180833.164428888,3093000.0,3093000.0,3500000.0,0
1997,2000.0,1,308000.0,0,0,1,1,1,1,3190000.0,2025,2,28,11000.0,1.0,0.0,0.0,0.0,2928,5,6180833.164428888,3093000.0,3093000.0,3032500.0,0
2001,2000.0,0,264000.0,0,0,1,1,1,1,3150000.0,2025,1,24,11000.0,1.0,0.0,0.0,0.0,2928,5,6180833.164428888,3093000.0,3093000.0,3150000.0,0
1997,2000.0,1,308000.0,0,0,1,1,1,1,2875000.0,2025,1,28,11000.0,1.0,0.0,0.0,0.0,2928,5,6180833.164428888,3093000.0,3093000.0,3032500.0,0
1996,2000.0,1,319000.0,0,0,1,1,0,0,2750000.0,2025,1,29,11000.0,1.0,0.0,0.0,0.0,2928,5,6180833.164428888,3093000.0,3093000.0,2750000.0,0
1998,2000.0,1,297000.0,0,0,1,1,1,1,3900000.0,2025,2,27,11000.0,1.0,0.0,0.0,0.0,2928,1,6180833.164428888,3900000.0,3900000.0,3900000.0,0
